,valuable
182693,1
182694,0
182695,0
182696,0
182697,0
182698,0
182699,0
182700,0
182701,0
182702,0
182703,0
182704,0
182705,0
182706,1
182707,0
182708,0
182709,0
182710,0
182711,0
182712,0
182713,0
182714,0
182715,0
182716,0
182717,0
182718,0
182719,0
182720,0
182721,0
182722,0
182723,0
182724,0
182725,0
182726,0
182727,0
182728,0
182729,0
182730,0
182731,0
182732,0
182733,0
182734,0
182735,0
182736,0
182737,0
182738,0
182739,0
182740,0
182741,0
182742,0
182743,0
182744,0
182745,0
182746,0
182747,0
182748,0
182749,0
182750,0
182751,0
182752,0
182753,0
182754,0
182755,0
182756,0
182757,0
182758,0
182759,0
182760,0
182761,0
182762,0
182763,0
182764,0
182765,0
182766,0
182767,0
182768,0
182769,0
182770,0
182771,0
182772,0
182773,0
182774,0
182775,1
182776,0
182777,0
182778,0
182779,0
182780,0
182781,0
182782,0
182783,0
182784,0
182785,0
182786,0
182787,0
182788,0
182789,0
182790,0
182791,0
182792,0
182793,0
182794,0
182795,0
182796,0
182797,0
182798,0
182799,0
182800,0
182801,0
182802,0
182803,0
182804,0
182805,1
182806,0
182807,0
182808,0
182809,0
182810,0
182811,0
182812,0
182813,0
182814,0
182815,0
182816,0
182817,0
182818,0
182819,0
182820,0
182821,0
182822,0
182823,0
182824,0
182825,0
182826,0
182827,0
182828,0
182829,0
182830,0
182831,0
182832,0
182833,0
182834,0
182835,0
182836,0
182837,0
182838,1
182839,0
182840,0
182841,0
182842,0
182843,0
182844,0
182845,0
182846,0
182847,0
182848,0
182849,0
182850,0
182851,0
182852,0
182853,0
182854,0
182855,0
182856,0
182857,0
182858,0
182859,0
182860,0
182861,0
182862,0
182863,0
182864,0
182865,0
182866,0
182867,0
182868,0
182869,0
182870,0
182871,0
182872,0
182873,0
182874,0
182875,0
182876,0
182877,0
182878,1
182879,0
182880,0
182881,0
182882,0
182883,0
182884,0
182885,0
182886,0
182887,0
182888,0
182889,0
182890,0
182891,0
182892,0
182893,0
182894,0
182895,0
182896,0
182897,0
182898,0
182899,0
182900,0
182901,0
182902,0
182903,0
182904,0
182905,0
182906,0
182907,0
182908,0
182909,0
182910,1
182911,0
182912,0
182913,0
182914,0
182915,0
182916,0
182917,0
182918,0
182919,0
182920,0
182921,0
182922,0
182923,1
182924,0
182925,1
182926,1
182927,0
182928,0
182929,0
182930,0
182931,0
182932,0
182933,0
182934,0
182935,0
182936,0
182937,0
182938,0
182939,0
182940,0
182941,0
182942,0
182943,0
182944,0
182945,0
182946,0
182947,0
182948,0
182949,0
182950,0
182951,0
182952,0
182953,0
182954,0
182955,0
182956,0
182957,0
182958,0
182959,0
182960,0
182961,0
182962,0
182963,0
182964,0
182965,0
182966,0
182967,0
182968,0
182969,0
182970,0
182971,0
182972,0
182973,0
182974,0
182975,0
182976,1
182977,0
182978,0
182979,0
182980,0
182981,0
182982,0
182983,0
182984,0
182985,0
182986,0
182987,0
182988,1
182989,0
182990,1
182991,0
182992,0
182993,0
182994,0
182995,0
182996,0
182997,0
182998,0
182999,0
183000,0
183001,0
183002,0
183003,0
183004,0
183005,0
183006,0
183007,0
183008,0
183009,1
183010,0
183011,0
183012,0
183013,1
183014,0
183015,0
183016,0
183017,0
183018,0
183019,1
183020,0
183021,0
183022,0
183023,0
183024,1
183025,0
183026,0
183027,0
183028,0
183029,1
183030,0
183031,0
183032,0
183033,0
183034,0
183035,0
183036,0
183037,0
183038,0
183039,1
183040,0
183041,0
183042,0
183043,0
183044,0
183045,1
183046,0
183047,0
183048,0
183049,0
183050,0
183051,0
183052,0
183053,0
183054,0
183055,1
183056,0
183057,0
183058,1
183059,0
183060,0
183061,0
183062,0
183063,0
183064,0
183065,0
183066,0
183067,0
183068,1
183069,0
183070,0
183071,0
183072,0
183073,0
183074,0
183075,0
183076,0
183077,1
183078,0
183079,0
183080,0
183081,0
183082,0
183083,0
183084,0
183085,0
183086,0
183087,0
183088,0
183089,0
183090,0
183091,0
183092,0
183093,1
183094,0
183095,0
183096,1
183097,0
183098,0
183099,1
183100,1
183101,1
183102,0
183103,0
183104,0
183105,0
183106,0
183107,1
183108,1
183109,0
183110,0
183111,0
183112,0
183113,0
183114,0
183115,0
183116,0
183117,0
183118,0
183119,0
183120,0
183121,0
183122,0
183123,0
183124,0
183125,0
183126,0
183127,1
183128,0
183129,0
183130,1
183131,0
183132,0
183133,0
183134,1
183135,1
183136,1
183137,0
183138,0
183139,0
183140,1
183141,0
183142,0
183143,0
183144,0
183145,0
183146,0
183147,0
183148,0
183149,0
183150,0
183151,0
183152,0
183153,0
183154,0
183155,0
183156,0
183157,1
183158,1
183159,0
183160,0
183161,0
183162,0
183163,1
183164,0
183165,0
183166,0
183167,1
183168,1
183169,1
183170,0
183171,0
183172,0
183173,1
183174,0
183175,0
183176,1
183177,1
183178,1
183179,0
183180,0
183181,1
183182,1
183183,0
183184,0
183185,0
183186,0
183187,1
183188,0
183189,0
183190,0
183191,0
183192,1
183193,1
183194,0
183195,0
183196,0
183197,0
183198,0
183199,1
183200,0
183201,0
183202,1
183203,0
183204,0
183205,1
183206,1
183207,0
183208,1
183209,1
183210,0
183211,0
183212,1
183213,0
183214,1
183215,1
183216,1
183217,1
183218,1
183219,1
183220,0
183221,1
183222,0
183223,1
183224,0
183225,1
183226,0
183227,0
183228,1
183229,1
183230,1
183231,0
183232,0
183233,0
183234,0
183235,0
183236,0
183237,0
183238,1
183239,1
183240,0
183241,0
183242,1
183243,1
183244,0
183245,1
183246,0
183247,0
183248,0
183249,0
183250,0
183251,1
183252,0
183253,0
183254,1
183255,1
183256,0
183257,1
183258,0
183259,1
183260,1
183261,1
183262,0
183263,0
183264,0
183265,1
183266,1
183267,0
183268,1
183269,0
183270,1
183271,1
183272,0
183273,0
183274,1
183275,1
183276,1
183277,0
183278,1
183279,1
183280,0
183281,1
183282,1
183283,1
183284,0
183285,0
183286,1
183287,1
183288,1
183289,1
183290,1
183291,1
183292,1
183293,1
183294,1
183295,1
183296,0
183297,1
183298,0
183299,1
183300,0
183301,0
183302,0
183303,1
183304,1
183305,0
183306,0
183307,0
183308,1
183309,1
183310,1
183311,1
183312,1
183313,0
183314,0
183315,0
183316,0
183317,1
183318,0
183319,0
183320,1
183321,0
183322,0
183323,0
183324,1
183325,1
183326,0
183327,1
183328,1
183329,1
183330,0
183331,1
183332,0
183333,1
183334,1
183335,0
183336,1
183337,0
183338,1
183339,1
183340,1
183341,0
183342,1
183343,0
183344,1
183345,1
183346,0
183347,0
183348,1
183349,0
183350,0
183351,0
183352,0
183353,1
183354,1
183355,0
183356,1
183357,1
183358,1
183359,1
183360,1
183361,1
183362,1
183363,0
183364,0
183365,1
183366,0
183367,0
183368,1
183369,1
183370,1
183371,0
183372,0
183373,0
183374,1
183375,0
183376,0
183377,0
183378,0
183379,0
183380,1
183381,0
183382,0
183383,1
183384,1
183385,1
183386,1
183387,1
183388,1
183389,0
183390,0
183391,0
183392,1
183393,1
183394,0
183395,1
183396,1
183397,1
183398,1
183399,1
183400,1
183401,1
183402,1
183403,1
183404,0
183405,0
183406,0
183407,0
183408,1
183409,1
183410,1
183411,0
183412,1
183413,1
183414,1
183415,1
183416,1
183417,1
183418,0
183419,1
183420,0
183421,1
183422,1
183423,1
183424,1
183425,0
183426,0
183427,1
183428,1
183429,0
183430,1
183431,0
183432,1
183433,1
183434,0
183435,0
183436,1
183437,1
183438,1
183439,1
183440,0
183441,0
183442,1
183443,0
183444,0
183445,0
183446,0
183447,0
183448,0
183449,1
183450,1
183451,0
183452,1
183453,1
183454,1
183455,0
183456,0
183457,1
183458,0
183459,0
183460,0
183461,1
183462,1
183463,1
183464,1
183465,1
183466,1
183467,1
183468,1
183469,1
183470,0
183471,0
183472,1
183473,0
183474,1
183475,0
183476,0
183477,0
183478,0
183479,1
183480,0
183481,1
183482,0
183483,0
183484,1
183485,1
183486,1
183487,1
183488,0
183489,0
183490,1
183491,1
183492,0
183493,0
183494,1
183495,1
183496,0
183497,1
183498,1
183499,0
183500,1
183501,0
183502,1
183503,0
183504,1
183505,0
183506,0
183507,1
183508,1
183509,0
183510,1
183511,0
183512,1
183513,1
183514,0
183515,1
183516,0
183517,1
183518,1
183519,1
183520,0
183521,1
183522,1
183523,1
183524,0
183525,0
183526,0
183527,0
183528,1
183529,1
183530,0
183531,0
183532,0
183533,0
183534,0
183535,1
183536,0
183537,1
183538,1
183539,1
183540,1
183541,1
183542,0
183543,1
183544,1
183545,1
183546,1
183547,0
183548,1
183549,1
183550,0
183551,0
183552,1
183553,0
183554,1
183555,1
183556,1
183557,0
183558,0
183559,0
183560,1
183561,1
183562,1
183563,1
183564,1
183565,1
183566,1
183567,1
183568,1
183569,1
183570,1
183571,1
183572,0
183573,0
183574,1
183575,0
183576,1
183577,1
183578,1
183579,1
183580,1
183581,0
183582,0
183583,0
183584,0
183585,1
183586,0
183587,1
183588,1
183589,1
183590,0
183591,0
183592,1
183593,0
183594,1
183595,0
183596,1
183597,1
183598,1
183599,1
183600,0
183601,0
183602,1
183603,1
183604,1
183605,1
183606,0
183607,1
183608,1
183609,0
183610,0
183611,1
183612,1
183613,0
183614,1
183615,1
183616,0
183617,1
183618,1
183619,1
183620,0
183621,0
183622,1
183623,1
183624,0
183625,1
183626,1
183627,1
183628,0
183629,1
183630,1
183631,1
183632,1
183633,1
183634,1
183635,1
183636,0
183637,0
183638,0
183639,1
183640,1
183641,0
183642,0
183643,0
183644,0
183645,0
183646,1
183647,0
183648,1
183649,1
183650,0
183651,0
183652,0
183653,0
183654,1
183655,1
183656,0
183657,0
183658,1
183659,1
183660,1
183661,1
183662,0
183663,1
183664,0
183665,1
183666,1
183667,0
183668,1
183669,0
183670,1
183671,1
183672,1
183673,1
183674,1
183675,0
183676,1
183677,1
183678,1
183679,1
183680,1
183681,1
183682,0
183683,0
183684,0
183685,1
183686,0
183687,0
183688,1
183689,1
183690,1
183691,0
183692,1
183693,1
183694,1
183695,0
183696,1
183697,1
183698,1
183699,1
183700,0
183701,0
183702,1
183703,0
183704,1
183705,1
183706,0
183707,0
183708,0
183709,1
183710,1
183711,1
183712,0
183713,1
183714,0
183715,1
183716,1
183717,0
183718,1
183719,1
183720,0
183721,0
183722,0
183723,0
183724,1
183725,1
183726,0
183727,1
183728,1
183729,1
183730,1
183731,0
183732,0
183733,0
183734,0
183735,0
183736,0
183737,0
183738,0
183739,1
183740,1
183741,1
183742,1
183743,1
183744,1
183745,1
183746,0
183747,1
183748,1
183749,1
183750,1
183751,1
183752,0
183753,1
183754,0
183755,1
183756,1
183757,1
183758,1
183759,0
183760,1
183761,1
183762,1
183763,0
183764,0
183765,0
183766,1
183767,1
183768,1
183769,1
183770,0
183771,0
183772,1
183773,1
183774,1
183775,1
183776,1
183777,1
183778,1
183779,1
183780,1
183781,0
183782,1
183783,0
183784,0
183785,1
183786,1
183787,1
183788,1
183789,1
183790,1
183791,0
183792,1
183793,1
183794,1
183795,1
183796,1
183797,1
183798,1
183799,1
183800,1
183801,0
183802,1
183803,1
183804,1
183805,1
183806,1
183807,0
183808,1
183809,1
183810,1
183811,1
183812,1
183813,1
183814,0
183815,1
183816,0
183817,0
183818,1
183819,0
183820,1
183821,0
183822,1
183823,1
183824,1
183825,0
183826,1
183827,1
183828,0
183829,0
183830,0
183831,0
183832,1
183833,1
183834,1
183835,0
183836,1
183837,1
183838,1
183839,0
183840,0
183841,0
183842,1
183843,1
183844,1
183845,0
183846,1
183847,1
183848,1
183849,1
183850,1
183851,1
183852,1
183853,0
183854,0
183855,0
183856,0
183857,0
183858,1
183859,0
183860,0
183861,1
183862,1
183863,1
183864,1
183865,1
183866,1
183867,1
183868,0
183869,1
183870,0
183871,1
183872,0
183873,0
183874,1
183875,1
183876,1
183877,1
183878,0
183879,1
183880,0
183881,0
183882,1
183883,1
183884,0
183885,1
183886,1
183887,1
183888,0
183889,1
183890,0
183891,1
183892,1
183893,0
183894,0
183895,1
183896,1
183897,1
183898,1
183899,1
183900,1
183901,0
183902,0
183903,0
183904,1
183905,1
183906,1
183907,0
183908,1
183909,0
183910,1
183911,1
183912,0
183913,0
183914,1
183915,1
183916,0
183917,0
183918,0
183919,0
183920,0
183921,0
183922,1
183923,1
183924,1
183925,1
183926,0
183927,0
183928,1
183929,1
183930,1
183931,1
183932,0
183933,1
183934,1
183935,0
183936,0
183937,0
183938,0
183939,0
183940,0
183941,1
183942,1
183943,1
183944,1
183945,1
183946,0
183947,0
183948,1
183949,0
183950,1
183951,1
183952,1
183953,1
183954,1
183955,1
183956,1
183957,0
183958,0
183959,0
183960,0
183961,1
183962,0
183963,0
183964,0
183965,1
183966,0
183967,1
183968,1
183969,1
183970,1
183971,1
183972,1
183973,1
183974,0
183975,1
183976,0
183977,1
183978,0
183979,0
183980,0
183981,1
183982,0
183983,0
183984,1
183985,1
183986,1
183987,0
183988,0
183989,1
183990,0
183991,1
183992,1
183993,1
183994,1
183995,0
183996,1
183997,0
183998,0
183999,1
184000,0
184001,1
184002,1
184003,1
184004,1
184005,0
184006,1
184007,1
184008,1
184009,0
184010,1
184011,0
184012,1
184013,1
184014,1
184015,1
184016,1
184017,1
184018,1
184019,0
184020,0
184021,0
184022,0
184023,1
184024,1
184025,0
184026,0
184027,1
184028,1
184029,0
184030,1
184031,1
184032,0
184033,1
184034,1
184035,0
184036,0
184037,1
184038,1
184039,0
184040,0
184041,0
184042,1
184043,1
184044,1
184045,1
184046,1
184047,0
184048,0
184049,0
184050,0
184051,1
184052,0
184053,1
184054,0
184055,0
184056,0
184057,0
184058,0
184059,1
184060,1
184061,1
184062,0
184063,0
184064,0
184065,0
184066,0
184067,1
184068,0
184069,0
184070,0
184071,1
184072,1
184073,0
184074,0
184075,0
184076,0
184077,0
184078,0
184079,0
184080,0
184081,0
184082,1
184083,0
184084,0
184085,1
184086,0
184087,0
184088,1
184089,0
184090,1
184091,0
184092,0
184093,0
184094,1
184095,0
184096,0
184097,0
184098,0
184099,0
184100,0
184101,1
184102,0
184103,1
184104,1
184105,1
184106,1
184107,1
184108,0
184109,1
184110,0
184111,1
184112,0
184113,1
184114,0
184115,0
184116,0
184117,0
184118,0
184119,1
184120,0
184121,1
184122,0
184123,0
184124,0
184125,0
184126,0
184127,0
184128,1
184129,0
184130,0
184131,1
184132,0
184133,1
184134,1
184135,1
184136,1
184137,0
184138,0
184139,1
184140,1
184141,1
184142,1
184143,1
184144,1
184145,0
184146,1
184147,0
184148,0
184149,0
184150,0
184151,1
184152,0
184153,0
184154,0
184155,0
184156,1
184157,0
184158,0
184159,1
184160,0
184161,1
184162,1
184163,1
184164,1
184165,0
184166,1
184167,1
184168,0
184169,1
184170,0
184171,0
184172,1
184173,1
184174,0
184175,0
184176,0
184177,1
184178,1
184179,0
184180,0
184181,0
184182,0
184183,0
184184,0
184185,0
184186,0
184187,0
184188,0
184189,0
184190,0
184191,0
184192,0
184193,0
184194,0
184195,0
184196,0
184197,0
184198,0
184199,0
184200,0
184201,0
184202,0
184203,0
184204,0
184205,0
184206,0
184207,0
184208,0
184209,0
184210,0
184211,0
184212,0
184213,1
184214,0
184215,0
184216,0
184217,0
184218,0
184219,0
184220,0
184221,0
184222,0
184223,0
184224,0
184225,0
184226,0
184227,0
184228,0
184229,0
184230,0
184231,0
184232,0
184233,0
184234,0
184235,0
184236,0
184237,0
184238,0
184239,0
184240,0
184241,0
184242,0
184243,0
184244,0
184245,0
184246,0
184247,0
184248,0
184249,0
184250,0
184251,0
184252,0
184253,0
184254,0
184255,0
184256,0
184257,0
184258,0
184259,0
184260,0
184261,0
184262,0
184263,0
184264,0
184265,0
184266,0
184267,0
184268,0
184269,0
184270,0
184271,0
184272,0
184273,0
184274,0
184275,0
184276,0
184277,0
184278,0
184279,0
184280,0
184281,0
184282,0
184283,0
184284,0
184285,0
184286,0
184287,0
184288,1
184289,0
184290,0
184291,0
184292,0
184293,0
184294,0
184295,0
184296,0
184297,0
184298,0
184299,0
184300,0
184301,0
184302,0
184303,0
184304,0
184305,0
184306,0
184307,0
184308,0
184309,0
184310,0
184311,0
184312,0
184313,0
184314,0
184315,0
184316,0
184317,0
184318,0
184319,0
184320,0
184321,0
184322,0
184323,0
184324,0
184325,0
184326,0
184327,0
184328,0
184329,0
184330,1
184331,0
184332,0
184333,0
184334,0
184335,0
184336,0
184337,0
184338,0
184339,0
184340,0
184341,0
184342,0
184343,0
184344,0
184345,0
184346,0
184347,0
184348,0
184349,0
184350,0
184351,0
184352,0
184353,0
184354,0
184355,0
184356,0
184357,0
184358,0
184359,0
184360,0
184361,0
184362,0
184363,0
184364,0
184365,0
184366,0
184367,0
184368,0
184369,0
184370,0
184371,0
184372,0
184373,0
184374,0
184375,0
184376,0
184377,0
184378,0
184379,0
184380,0
184381,0
184382,0
184383,0
184384,0
184385,0
184386,0
184387,0
184388,0
184389,0
184390,0
184391,0
184392,0
184393,0
184394,0
184395,0
184396,0
184397,0
184398,0
184399,0
184400,0
184401,0
184402,0
184403,0
184404,0
184405,0
184406,0
184407,0
184408,0
184409,0
184410,0
184411,0
184412,0
184413,0
184414,0
184415,0
184416,0
184417,0
184418,0
184419,0
184420,0
184421,0
184422,0
184423,0
184424,0
184425,0
184426,0
184427,0
184428,0
184429,0
184430,0
184431,0
184432,0
184433,0
184434,0
184435,0
184436,0
184437,0
184438,0
184439,0
184440,0
184441,0
184442,0
184443,1
184444,0
184445,0
184446,0
184447,0
184448,0
184449,0
184450,0
184451,0
184452,0
184453,0
184454,0
184455,0
184456,0
184457,0
184458,0
184459,0
184460,0
184461,0
184462,0
184463,0
184464,0
184465,0
184466,0
184467,0
184468,0
184469,0
184470,0
184471,0
184472,0
184473,0
184474,0
184475,0
184476,0
184477,0
184478,0
184479,0
184480,0
184481,0
184482,0
184483,0
184484,0
184485,0
184486,0
184487,0
184488,0
184489,0
184490,0
184491,0
184492,0
184493,0
184494,0
184495,0
184496,0
184497,0
184498,0
184499,0
184500,0
184501,0
184502,1
184503,0
184504,0
184505,0
184506,0
184507,0
184508,0
184509,0
184510,0
184511,0
184512,1
184513,0
184514,0
184515,0
184516,0
184517,0
184518,0
184519,0
184520,1
184521,1
184522,0
184523,0
184524,0
184525,0
184526,0
184527,0
184528,0
184529,0
184530,0
184531,0
184532,1
184533,0
184534,0
184535,0
184536,0
184537,0
184538,0
184539,0
184540,0
184541,0
184542,0
184543,0
184544,0
184545,0
184546,0
184547,0
184548,0
184549,0
184550,0
184551,0
184552,0
184553,0
184554,0
184555,0
184556,0
184557,0
184558,0
184559,0
184560,0
184561,0
184562,0
184563,0
184564,0
184565,0
184566,1
184567,0
184568,0
184569,0
184570,0
184571,0
184572,0
184573,0
184574,0
184575,0
184576,0
184577,0
184578,0
184579,0
184580,1
184581,0
184582,0
184583,0
184584,1
184585,0
184586,0
184587,0
184588,0
184589,0
184590,0
184591,0
184592,0
184593,0
184594,0
184595,0
184596,0
184597,1
184598,0
184599,0
184600,1
184601,0
184602,0
184603,0
184604,1
184605,0
184606,0
184607,0
184608,0
184609,0
184610,0
184611,1
184612,1
184613,0
184614,0
184615,0
184616,1
184617,0
184618,0
184619,0
184620,0
184621,0
184622,0
184623,0
184624,0
184625,0
184626,0
184627,0
184628,0
184629,0
184630,0
184631,1
184632,0
184633,0
184634,0
184635,0
184636,0
184637,0
184638,0
184639,0
184640,0
184641,0
184642,0
184643,0
184644,1
184645,0
184646,0
184647,1
184648,1
184649,0
184650,0
184651,0
184652,0
184653,1
184654,0
184655,0
184656,1
184657,0
184658,0
184659,0
184660,0
184661,0
184662,0
184663,1
184664,0
184665,0
184666,0
184667,0
184668,0
184669,0
184670,0
184671,0
184672,0
184673,0
184674,0
184675,0
184676,0
184677,1
184678,0
184679,0
184680,0
184681,0
184682,1
184683,0
184684,0
184685,0
184686,0
184687,0
184688,0
184689,0
184690,0
184691,0
184692,0
184693,0
184694,0
184695,0
184696,0
184697,0
184698,0
184699,0
184700,0
184701,0
184702,0
184703,0
184704,0
184705,0
184706,0
184707,0
184708,0
184709,0
184710,0
184711,0
184712,0
184713,0
184714,0
184715,0
184716,0
184717,0
184718,0
184719,0
184720,0
184721,0
184722,0
184723,1
184724,1
184725,0
184726,0
184727,0
184728,0
184729,0
184730,0
184731,0
184732,0
184733,0
184734,0
184735,0
184736,0
184737,0
184738,0
184739,0
184740,0
184741,0
184742,0
184743,0
184744,1
184745,0
184746,0
184747,0
184748,1
184749,0
184750,0
184751,0
184752,0
184753,0
184754,0
184755,0
184756,1
184757,1
184758,0
184759,0
184760,1
184761,0
184762,0
184763,1
184764,0
184765,0
184766,0
184767,0
184768,1
184769,0
184770,0
184771,0
184772,0
184773,0
184774,0
184775,0
184776,0
184777,0
184778,1
184779,1
184780,0
184781,0
184782,1
184783,1
184784,0
184785,0
184786,1
184787,0
184788,1
184789,1
184790,0
184791,1
184792,1
184793,0
184794,1
184795,0
184796,0
184797,0
184798,0
184799,1
184800,0
184801,0
184802,0
184803,0
184804,0
184805,0
184806,1
184807,1
184808,0
184809,0
184810,0
184811,0
184812,0
184813,0
184814,0
184815,0
184816,0
184817,0
184818,1
184819,0
184820,0
184821,0
184822,1
184823,0
184824,0
184825,1
184826,1
184827,1
184828,0
184829,0
184830,0
184831,0
184832,0
184833,0
184834,0
184835,0
184836,0
184837,1
184838,0
184839,0
184840,0
184841,0
184842,1
184843,0
184844,0
184845,0
184846,1
184847,0
184848,0
184849,1
184850,0
184851,0
184852,0
184853,0
184854,1
184855,0
184856,0
184857,0
184858,0
184859,0
184860,0
184861,1
184862,0
184863,1
184864,1
184865,0
184866,0
184867,0
184868,0
184869,0
184870,0
184871,1
184872,1
184873,0
184874,0
184875,0
184876,0
184877,0
184878,0
184879,0
184880,1
184881,0
184882,0
184883,0
184884,1
184885,0
184886,0
184887,0
184888,0
184889,0
184890,0
184891,0
184892,0
184893,0
